Source,Target,Type,Id,Label,timeset,Weight,operation_id,op_role,tie_year,tie_extinguish,kinship,1985_1989,1990_1994
160,162,Directed,3474,,,3,16,,1994,2002,0,,1
160,163,Directed,3475,,,3,16,,1991,2002,0,,1
160,175,Directed,3476,,,2,24,,1991,2002,0,,1
160,176,Directed,3477,,,2,24,,2002,2002,0,,
160,180,Directed,3479,,,3,16,,1995,2002,0,,
160,183,Directed,3480,,,3,16,,1991,2002,0,,1
160,189,Directed,3481,,,3,16,,2000,2002,0,,
160,588,Directed,3483,,,2,24,,2002,2002,0,,
160,590,Directed,3484,,,2,24,,2002,2002,0,,
160,1532,Directed,3489,,,2,24,,2002,2002,0,,
160,1549,Directed,3490,,,2,24,,1991,2002,0,,1
160,1564,Directed,3491,,,3,16,,1991,2002,0,,1
160,1576,Directed,3492,,,3,16,,1991,2002,0,,1
160,1597,Directed,3495,,,2,24,,,2002,0,,
162,151,Directed,3496,,,4,36,,1995,2002,0,,
162,153,Directed,3497,,,4,36,,1995,2002,0,,
162,155,Directed,3498,,,4,36,,Birth,2002,3,3,3
162,160,Directed,3499,,,3,16,,1994,2002,0,,1
162,163,Directed,3500,,,4,36,,Birth,2002,3,3,3
162,175,Directed,3501,,,2,24,,1994,2002,0,,1
162,176,Directed,3502,,,3,16,,2000,2002,0,,
162,180,Directed,3504,,,3,16,,1993,2002,0,,1
162,183,Directed,3505,,,4,36,,1995,2002,0,,
162,1532,Directed,3506,,,2,24,,2002,2002,0,,
162,1549,Directed,3507,,,3,36,,2000,2002,0,,
162,1564,Directed,3508,,,4,36,,1980s,2002,0,1,1
162,1576,Directed,3509,,,2,24,,2002,2002,0,,
162,1597,Directed,3511,,,3,16,,1995,2002,0,,
163,151,Directed,3512,,,4,36,,1995,2002,0,,
163,153,Directed,3513,,,4,36,,1995,2003,0,,
163,155,Directed,3514,,,4,36,,Birth,2002,3,3,3
163,160,Directed,3515,,,3,16,,1991,2002,0,,1
163,162,Directed,3516,,,4,36,,Birth,2002,3,3,3
163,175,Directed,3517,,,2,24,,1991,2003,0,,1
163,176,Directed,3518,,,3,16,,2000,2003,0,,
163,180,Directed,3520,,,3,16,,1995,2002,0,,
163,183,Directed,3521,,,4,36,,1991,2003,0,,1
163,588,Directed,3523,,,2,24,,2002,2002,0,,
163,590,Directed,3524,,,2,24,,2002,2002,0,,
163,1532,Directed,3525,,,2,24,,2002,2002,0,,
163,1549,Directed,3526,,,3,36,,1991,2003,0,,1
163,1564,Directed,3527,,,4,36,,1980s,2003,0,2,2
163,1576,Directed,3528,,,3,16,,1991,2003,0,,1
163,1597,Directed,3530,,,2,24,,,2003,0,,
175,151,Directed,3531,,,2,24,,1973,,0,1,1
175,153,Directed,3532,,,2,24,,1987,2003,0,1,1
175,155,Directed,3533,,,2,24,,1979,2002,0,1,1
175,160,Directed,3534,,,2,24,,1991,2002,0,,1
175,162,Directed,3535,,,2,24,,1994,2002,0,,1
175,163,Directed,3536,,,2,24,,1991,2003,0,,1
175,176,Directed,3537,,,2,24,,1989,2003,0,1,1
175,180,Directed,3539,,,2,24,,1995,2002,0,,
175,183,Directed,3540,,,2,24,,1990,2007,0,,1
175,650,Directed,3541,,,2,24,,1999,2001,0,,
175,1532,Directed,3542,,,2,24,,2000,2002,0,,
175,1549,Directed,3543,,,2,24,,1991,2003,0,,1
175,1564,Directed,3544,,,2,24,,1990,2003,0,,1
175,1576,Directed,3545,,,2,24,,1991,2007,0,,1
175,1597,Directed,3547,,,2,24,,2002,2003,0,,
176,153,Directed,3548,,,3,16,,2000,2003,0,,
176,155,Directed,3549,,,2,24,,2002,2002,0,,
176,160,Directed,3550,,,2,24,,2002,2002,0,,
176,162,Directed,3551,,,3,16,,2000,2002,0,,
176,163,Directed,3552,,,3,16,,2000,2003,0,,
176,175,Directed,3553,,,2,24,,1989,2003,0,1,1
176,183,Directed,3554,,,3,16,,1990,2003,0,,1
176,1532,Directed,3555,,,2,24,,2002,2002,0,,
176,1549,Directed,3556,,,2,24,,2000,2003,0,,
176,1564,Directed,3557,,,3,16,,1990,2003,0,,1
176,1576,Directed,3558,,,2,24,,2002,2003,0,,
176,1597,Directed,3560,,,2,24,,2002,2003,0,,
180,151,Directed,3572,,,3,16,,1993,2002,0,,1
180,153,Directed,3573,,,3,16,,1995,2002,0,,
180,155,Directed,3574,,,3,16,,1993,2002,0,,1
180,160,Directed,3575,,,3,16,,1995,2002,0,,
180,162,Directed,3576,,,3,16,,1993,2002,0,,1
180,163,Directed,3577,,,3,16,,1995,2002,0,,
180,175,Directed,3578,,,2,24,,1995,2002,0,,
180,183,Directed,3580,,,3,16,,1995,2002,0,,
180,189,Directed,3581,,,2,24,,1999,2002,0,,
183,151,Directed,3583,,,4,36,,1995,,0,,
183,153,Directed,3584,,,4,36,,1995,2003,0,,
183,155,Directed,3585,,,4,36,,1995,2002,0,,
183,160,Directed,3586,,,3,16,,1991,2002,0,,1
183,162,Directed,3587,,,4,36,,1995,2002,0,,
183,163,Directed,3588,,,4,36,,1991,2003,0,,1
183,175,Directed,3589,,,2,24,,1990,2007,0,,1
183,176,Directed,3590,,,3,16,,1990,2003,0,,1
183,180,Directed,3592,,,3,16,,1995,2002,0,,
183,588,Directed,3593,,,2,24,,2002,2002,0,,
183,1532,Directed,3594,,,2,24,,2002,2002,0,,
183,1549,Directed,3595,,,3,36,,1991,2003,0,,1
183,1564,Directed,3596,,,4,36,,1990,2003,0,,1
183,1576,Directed,3597,,,3,16,,1991,2007,0,,1
183,1597,Directed,3599,,,2,24,,2002,2003,0,,
189,151,Directed,3600,,,4,36,,2000,,0,,
189,153,Directed,3601,,,4,36,,2000,2003,0,,
189,155,Directed,3602,,,4,36,,1999,2002,0,,
189,160,Directed,3603,,,3,16,,2000,2002,0,,
189,180,Directed,3605,,,2,24,,1999,2002,0,,
588,155,Directed,3617,,,2,24,,2002,2002,0,,
588,160,Directed,3618,,,2,24,,2002,2002,0,,
588,163,Directed,3619,,,2,24,,2002,2002,0,,
588,183,Directed,3620,,,2,24,,2002,2002,0,,
588,1597,Directed,3622,,,2,24,,2002,2002,0,,
590,160,Directed,3623,,,2,24,,2002,2002,0,,
590,163,Directed,3624,,,2,24,,2002,2002,0,,
650,151,Directed,3625,,,4,36,,1998,2002,0,,
650,153,Directed,3626,,,4,36,,1994,2003,0,,1
650,155,Directed,3627,,,4,36,,2000,2001,0,,
650,175,Directed,3628,,,2,24,,1999,2001,0,,
1532,155,Directed,3656,,,2,24,,2002,2002,0,,
1532,160,Directed,3657,,,2,24,,2002,2002,0,,
1532,162,Directed,3658,,,2,24,,2002,2002,0,,
1532,163,Directed,3659,,,2,24,,2002,2002,0,,
1532,175,Directed,3660,,,2,24,,2000,2002,0,,
1532,176,Directed,3661,,,2,24,,2002,2002,0,,
1532,183,Directed,3662,,,2,24,,2002,2002,0,,
1532,1564,Directed,3663,,,2,24,,2002,2002,0,,
1532,1597,Directed,3664,,,2,24,,2002,2002,0,,
1549,153,Directed,3665,,,3,36,,2000,2003,0,,
1549,160,Directed,3666,,,2,24,,1991,2002,0,,1
1549,162,Directed,3667,,,3,36,,2000,2002,0,,
1549,163,Directed,3668,,,3,36,,1991,2003,0,,1
1549,175,Directed,3669,,,2,24,,1991,2003,0,,1
1549,176,Directed,3670,,,2,24,,2000,2003,0,,
1549,183,Directed,3671,,,3,36,,1991,2003,0,,1
1549,1564,Directed,3672,,,3,36,,1991,2003,0,,1
1549,1576,Directed,3673,,,2,24,,1991,2003,0,,1
1549,1597,Directed,3674,,,2,24,,2002,2003,0,,
1564,153,Directed,3675,,,4,36,,2000,2003,0,,
1564,155,Directed,3676,,,2,24,,1980s,2002,0,1,1
1564,160,Directed,3677,,,3,16,,1991,2002,0,,1
1564,162,Directed,3678,,,4,36,,1980s,2002,0,1,1
1564,163,Directed,3679,,,4,36,,1980s,2003,0,2,2
1564,175,Directed,3680,,,2,24,,1990,2003,0,,1
1564,176,Directed,3681,,,3,16,,1990,2003,0,,1
1564,183,Directed,3682,,,4,36,,1990,2003,0,,1
1564,1532,Directed,3683,,,2,24,,2002,2002,0,,
1564,1549,Directed,3684,,,3,36,,1991,2003,0,,1
1564,1576,Directed,3685,,,3,16,,1991,2003,0,,1
1564,1597,Directed,3687,,,2,24,,2002,2003,0,,
1576,153,Directed,3688,,,3,16,,2000,2003,0,,
1576,155,Directed,3689,,,2,24,,2002,2002,0,,
1576,160,Directed,3690,,,3,16,,1991,2002,0,,1
1576,162,Directed,3691,,,2,24,,2002,2002,0,,
1576,163,Directed,3692,,,3,16,,1991,2003,0,,1
1576,175,Directed,3693,,,2,24,,1991,2007,0,,1
1576,176,Directed,3694,,,2,24,,2002,2003,0,,
1576,183,Directed,3695,,,3,16,,1991,2007,0,,1
1576,1549,Directed,3696,,,2,24,,1991,2003,0,,1
1576,1564,Directed,3697,,,3,16,,1991,2003,0,,1
1576,1597,Directed,3699,,,2,24,,2002,2003,0,,
1597,155,Directed,3722,,,2,24,,2002,2002,0,,
1597,160,Directed,3723,,,2,24,,2002,2002,0,,
1597,162,Directed,3724,,,3,16,,1995,2002,0,,
1597,163,Directed,3725,,,2,24,,2002,2003,0,,
1597,175,Directed,3726,,,2,24,,2002,2003,0,,
1597,176,Directed,3727,,,2,24,,2002,2003,0,,
1597,183,Directed,3728,,,2,24,,2002,2003,0,,
1597,588,Directed,3730,,,2,24,,2002,2002,0,,
1597,1532,Directed,3734,,,2,24,,2002,2002,0,,
1597,1549,Directed,3735,,,2,24,,2002,2003,0,,
1597,1564,Directed,3736,,,2,24,,2002,2003,0,,
1597,1576,Directed,3737,,,2,24,,2002,2003,0,,
151,193,Directed,3952,,,3,36,,1987,2001,0,1,1
151,368,Directed,3953,,,3,36,,1987,2001,0,1,1
151,373,Directed,3954,,,2,16,,1991,2001,0,,1
151,376,Directed,3955,,,2,16,,1989,2001,0,1,1
151,542,Directed,3957,,,2,16,,1988,2002,0,1,1
153,164,Directed,3965,,,2,16,,2000,2001,0,,
153,193,Directed,3970,,,3,36,,1987,2001,0,1,1
153,368,Directed,3971,,,3,36,,1990-1994,2001,0,,1
153,373,Directed,3972,,,2,16,,1990s,2001,0,,
153,376,Directed,3973,,,2,16,,1993,2001,0,,1
153,539,Directed,3975,,,2,16,,1998,2001,0,,
153,542,Directed,3976,,,2,16,,1987,2003,0,1,1
153,1502,Directed,3979,,,3,36,,2000,2003,0,,
153,1565,Directed,3981,,,2,16,,2000,2003,0,,
153,1573,Directed,3982,,,2,16,,2000,2003,0,,
153,1577,Directed,3984,,,2,16,,2000,2002,0,,
153,2360,Directed,3987,,,2,16,,2000,2003,0,,
155,164,Directed,3993,,,2,16,,2000,2002,0,,
155,193,Directed,3997,,,3,36,,1987,2001,1,1,1
155,368,Directed,3998,,,3,36,,1989,2001,0,1,1
155,373,Directed,3999,,,2,16,,1989,2001,1,1,1
155,376,Directed,4000,,,2,16,,1995,2001,0,,
155,539,Directed,4002,,,2,16,,2000,2001,0,,
155,542,Directed,4003,,,2,16,,1987,2002,0,1,1
155,1565,Directed,4005,,,2,16,,2000,2002,0,,
155,1577,Directed,4006,,,2,16,,2000,2002,0,,
160,164,Directed,4013,,,2,16,,2000,2001,0,,
160,193,Directed,4017,,,2,16,,1999,2001,0,,
160,368,Directed,4018,,,2,16,,1991,2001,0,,1
160,373,Directed,4019,,,2,16,,1991,2001,0,,1
160,376,Directed,4020,,,2,16,,1991,2001,0,,1
160,539,Directed,4022,,,2,16,,2000,2001,0,,
160,540,Directed,4023,,,2,16,,2000,2002,0,,
160,1502,Directed,4025,,,2,16,,2000,2002,0,,
160,1565,Directed,4028,,,2,16,,2000,2002,0,,
160,1573,Directed,4030,,,2,16,,1991,2002,0,,1
160,1577,Directed,4032,,,2,16,,2000,2002,0,,
160,2360,Directed,4034,,,2,16,,1992,2002,0,,1
162,193,Directed,4043,,,3,36,,2000,2001,0,,
162,368,Directed,4044,,,3,36,,1997,2001,0,,
162,1502,Directed,4045,,,3,36,,2000,2002,0,,
162,2360,Directed,4049,,,2,16,,2000,2002,0,,
163,368,Directed,4058,,,3,36,,1991,2001,0,,1
163,373,Directed,4059,,,2,16,,1991,2001,0,,1
163,376,Directed,4060,,,2,16,,1991,2001,0,,1
163,1573,Directed,4064,,,2,16,,1991,2003,0,,1
163,2360,Directed,4067,,,2,16,,1992,2003,0,,1
164,153,Directed,4068,,,2,16,,2000,2001,0,,
164,155,Directed,4069,,,2,16,,2000,2002,0,,
164,160,Directed,4070,,,2,16,,2000,2001,0,,
164,368,Directed,4071,,,2,16,,2000,2001,0,,
164,542,Directed,4073,,,2,16,,2000,2001,0,,
164,650,Directed,4074,,,2,16,,2001,2001,0,,
164,1518,Directed,4075,,,2,16,,2000,2001,0,,
164,1559,Directed,4076,,,2,16,,2000,2001,0,,
164,1597,Directed,4077,,,2,16,,2000,2001,0,,
176,2360,Directed,4083,,,2,16,,2000,2003,0,,
183,193,Directed,4100,,,2,16,,2000,2001,0,,
183,368,Directed,4101,,,3,36,,1991,2001,0,,1
183,373,Directed,4102,,,2,16,,1991,2001,0,,1
183,376,Directed,4103,,,2,16,,1991,2001,0,,1
183,1502,Directed,4105,,,2,16,,2000,2003,0,,
183,1573,Directed,4107,,,2,16,,1991,,0,,1
189,193,Directed,4114,,,2,16,,2000,2001,0,,
189,368,Directed,4115,,,3,36,,2000,2001,0,,
189,1502,Directed,4116,,,2,16,,2000,2003,0,,
193,151,Directed,4117,,,3,36,,1987,2001,0,1,1
193,153,Directed,4118,,,3,36,,1987,2001,0,1,1
193,155,Directed,4119,,,3,36,,1987,2001,1,1,1
193,160,Directed,4120,,,2,16,,1999,2001,0,,
193,162,Directed,4121,,,3,36,,2000,2001,0,,
193,183,Directed,4122,,,2,16,,2000,2001,0,,
193,189,Directed,4123,,,2,16,,2000,2001,0,,
193,542,Directed,4125,,,2,16,,1987,2001,0,1,1
193,1502,Directed,4126,,,3,36,,1992,2001,0,,2
193,1573,Directed,4127,,,2,16,,2000,2001,0,,
193,1576,Directed,4128,,,2,16,,2000,2001,0,,
365,539,Directed,4129,,,2,16,,2000,2001,0,,
365,1517,Directed,4130,,,2,16,,2000,2003,0,,
365,1559,Directed,4131,,,2,16,,1990-1994,2003,0,,1
365,1597,Directed,4132,,,2,16,,1990-1994,2003,0,,1
368,151,Directed,4133,,,3,36,,1987,2001,0,1,1
368,153,Directed,4134,,,3,36,,1990-1994,2001,0,,1
368,155,Directed,4135,,,3,36,,1989,2001,0,1,1
368,160,Directed,4136,,,2,16,,1991,2001,0,,1
368,162,Directed,4137,,,3,36,,1997,2001,0,,
368,163,Directed,4138,,,3,36,,1991,2001,0,,1
368,164,Directed,4139,,,2,16,,2000,2001,0,,
368,183,Directed,4140,,,3,36,,1991,2001,0,,1
368,189,Directed,4141,,,3,36,,2000,2001,0,,
368,373,Directed,4142,,,2,16,,1991,2001,0,,1
368,376,Directed,4143,,,2,16,,1991,2001,0,,1
368,650,Directed,4144,,,3,36,,1999,2001,0,,
368,1573,Directed,4146,,,2,16,,1991,2001,0,,1
368,1576,Directed,4147,,,2,16,,1991,2001,0,,1
373,151,Directed,4148,,,2,16,,1991,2001,0,,1
373,153,Directed,4149,,,2,16,,1990s,2001,0,,
373,155,Directed,4150,,,2,16,,1989,2001,1,1,1
373,160,Directed,4151,,,2,16,,1991,2001,0,,1
373,163,Directed,4152,,,2,16,,1991,2001,0,,1
373,183,Directed,4153,,,2,16,,1991,2001,0,,1
373,368,Directed,4154,,,2,16,,1991,2001,0,,1
373,376,Directed,4155,,,2,16,,1991,2001,0,,1
373,539,Directed,4156,,,2,16,,2000,2001,0,,
373,540,Directed,4157,,,2,16,,2000,2001,0,,
373,1564,Directed,4158,,,2,16,,1991,2001,0,,1
373,1565,Directed,4159,,,2,16,,1996,2001,0,,
373,1573,Directed,4161,,,2,16,,1991,2001,0,,1
373,1576,Directed,4162,,,2,16,,1991,2001,0,,1
373,1577,Directed,4163,,,2,16,,2000,2001,0,,
376,151,Directed,4165,,,2,16,,1989,2001,0,1,1
376,153,Directed,4166,,,2,16,,1993,2001,0,,1
376,155,Directed,4167,,,2,16,,1995,2001,0,,
376,160,Directed,4168,,,2,16,,1991,2001,0,,1
376,163,Directed,4169,,,2,16,,1991,2001,0,,1
376,183,Directed,4170,,,2,16,,1991,2001,0,,1
376,368,Directed,4171,,,2,16,,1991,2001,0,,1
376,373,Directed,4172,,,2,16,,1991,2001,0,,1
376,539,Directed,4173,,,2,16,,2000,2001,0,,
376,540,Directed,4174,,,2,16,,2000,2001,0,,
376,1564,Directed,4176,,,2,16,,1991,2001,0,,1
376,1565,Directed,4177,,,2,16,,1993,2001,0,,1
376,1573,Directed,4179,,,2,16,,1991,2001,0,,1
376,1576,Directed,4180,,,2,16,,1991,2001,0,,1
376,1577,Directed,4181,,,2,16,,2000,2001,0,,
539,153,Directed,4200,,,2,16,,1998,2001,0,,
539,155,Directed,4201,,,2,16,,2000,2001,0,,
539,160,Directed,4202,,,2,16,,2000,2001,0,,
539,365,Directed,4203,,,2,16,,2000,2001,0,,
539,373,Directed,4204,,,2,16,,2000,2001,0,,
539,376,Directed,4205,,,2,16,,2000,2001,0,,
539,1517,Directed,4206,,,2,16,,2000,2001,0,,
539,1565,Directed,4207,,,2,16,,2000,2001,0,,
539,1577,Directed,4208,,,2,16,,2000,2001,0,,
540,160,Directed,4210,,,2,16,,2000,2002,0,,
540,373,Directed,4211,,,2,16,,2000,2001,0,,
540,376,Directed,4212,,,2,16,,2000,2001,0,,
540,1577,Directed,4213,,,2,16,,2000,2002,0,,
542,151,Directed,4214,,,2,16,,1988,2002,0,1,1
542,153,Directed,4215,,,2,16,,1987,2003,0,1,1
542,155,Directed,4216,,,2,16,,1987,2002,0,1,1
542,164,Directed,4217,,,2,16,,2000,2001,0,,
542,193,Directed,4218,,,2,16,,1987,2001,0,1,1
542,589,Directed,4219,,,2,16,,2000,2001,0,,
542,1518,Directed,4220,,,2,16,,2000,2001,0,,
542,1521,Directed,4221,,,2,16,,2000,2001,0,,
542,1559,Directed,4222,,,2,16,,2000,2003,0,,
542,1597,Directed,4223,,,2,16,,2000,2003,0,,
589,542,Directed,4249,,,2,16,,2000,2001,0,,
589,1518,Directed,4250,,,2,16,,2000,2001,0,,
589,1521,Directed,4251,,,2,16,,2000,2001,0,,
650,164,Directed,4255,,,2,16,,2001,2001,0,,
650,368,Directed,4256,,,3,36,,1999,2001,0,,
1502,153,Directed,4257,,,3,36,,2000,2003,0,,
1502,160,Directed,4258,,,2,16,,2000,2002,0,,
1502,162,Directed,4259,,,3,36,,2000,2002,0,,
1502,183,Directed,4260,,,2,16,,2000,2003,0,,
1502,189,Directed,4261,,,2,16,,2000,2003,0,,
1502,193,Directed,4262,,,3,36,,1992,2001,0,,2
1502,1573,Directed,4263,,,2,16,,2000,2003,0,,
1502,1576,Directed,4264,,,2,16,,2000,2003,0,,
1517,365,Directed,4271,,,2,16,,2000,2003,0,,
1517,539,Directed,4272,,,2,16,,2000,2001,0,,
1517,1597,Directed,4273,,,2,16,,2000,2003,1,,
1518,164,Directed,4274,,,2,16,,2000,2001,0,,
1518,542,Directed,4275,,,2,16,,2000,2001,0,,
1518,589,Directed,4276,,,2,16,,2000,2001,0,,
1518,1521,Directed,4277,,,2,16,,2000,2001,0,,
1518,1559,Directed,4278,,,2,16,,2000,2001,0,,
1518,1597,Directed,4279,,,2,16,,2000,2001,0,,
1521,542,Directed,4280,,,2,16,,2000,2001,0,,
1521,589,Directed,4281,,,2,16,,2000,2001,0,,
1521,1518,Directed,4282,,,2,16,,2000,2001,0,,
1559,164,Directed,4297,,,2,16,,2000,2001,0,,
1559,365,Directed,4298,,,2,16,,1990-1994,2003,0,,1
1559,542,Directed,4299,,,2,16,,2000,2003,0,,
1559,1518,Directed,4300,,,2,16,,2000,2001,0,,
1559,1597,Directed,4301,,,2,16,,1990-1994,2003,0,,1
1564,373,Directed,4308,,,2,16,,1991,2001,0,,1
1564,376,Directed,4309,,,2,16,,1991,2001,0,,1
1564,2360,Directed,4314,,,2,16,,1993,2003,0,,1
1565,153,Directed,4315,,,2,16,,2000,2003,0,,
1565,155,Directed,4316,,,2,16,,2000,2002,0,,
1565,160,Directed,4317,,,2,16,,2000,2002,0,,
1565,373,Directed,4318,,,2,16,,1996,2001,0,,
1565,376,Directed,4319,,,2,16,,1993,2001,0,,1
1565,539,Directed,4320,,,2,16,,2000,2001,0,,
1565,1577,Directed,4321,,,2,16,,2000,2002,0,,
1573,153,Directed,4340,,,2,16,,2000,2003,0,,
1573,160,Directed,4341,,,2,16,,1991,2002,0,,1
1573,163,Directed,4342,,,2,16,,1991,2003,0,,1
1573,183,Directed,4343,,,2,16,,1991,,0,,1
1573,193,Directed,4344,,,2,16,,2000,2001,0,,
1573,368,Directed,4345,,,2,16,,1991,2001,0,,1
1573,373,Directed,4346,,,2,16,,1991,2001,0,,1
1573,376,Directed,4347,,,2,16,,1991,2001,0,,1
1573,1502,Directed,4349,,,2,16,,2000,2003,0,,
1573,1576,Directed,4351,,,2,16,,1991,,0,,1
1573,2360,Directed,4352,,,2,16,,1992,,0,,1
1576,193,Directed,4357,,,2,16,,2000,2001,0,,
1576,368,Directed,4358,,,2,16,,1991,2001,0,,1
1576,373,Directed,4359,,,2,16,,1991,2001,0,,1
1576,376,Directed,4360,,,2,16,,1991,2001,0,,1
1576,1502,Directed,4362,,,2,16,,2000,2003,0,,
1576,1573,Directed,4365,,,2,16,,1991,,0,,1
1576,2360,Directed,4366,,,2,16,,1992,,0,,1
1577,153,Directed,4367,,,2,16,,2000,2002,0,,
1577,155,Directed,4368,,,2,16,,2000,2002,0,,
1577,160,Directed,4369,,,2,16,,2000,2002,0,,
1577,373,Directed,4370,,,2,16,,2000,2001,0,,
1577,376,Directed,4371,,,2,16,,2000,2001,0,,
1577,539,Directed,4372,,,2,16,,2000,2001,0,,
1577,540,Directed,4373,,,2,16,,2000,2002,0,,
1577,1565,Directed,4374,,,2,16,,2000,2002,0,,
1597,164,Directed,4398,,,2,16,,2000,2001,0,,
1597,365,Directed,4399,,,2,16,,1990-1994,2003,0,,1
1597,542,Directed,4400,,,2,16,,2000,2003,0,,
1597,1517,Directed,4401,,,2,16,,2000,2003,0,,
1597,1518,Directed,4402,,,2,16,,2000,2001,0,,
1597,1559,Directed,4403,,,2,16,,1990-1994,2003,0,,1
2360,153,Directed,4404,,,2,16,,2000,2003,0,,
2360,160,Directed,4405,,,2,16,,1992,2002,0,,1
2360,162,Directed,4406,,,2,16,,2000,2002,0,,
2360,163,Directed,4407,,,2,16,,1992,2003,0,,1
2360,176,Directed,4408,,,2,16,,2000,2003,0,,
2360,1564,Directed,4409,,,2,16,,1993,2003,0,,1
2360,1573,Directed,4410,,,2,16,,1992,,0,,1
2360,1576,Directed,4411,,,2,16,,1992,,0,,1
151,159,Directed,5114,,,2,36,,1983,2002,0,1,1
151,1567,Directed,5122,,,2,36,,1987,,0,1,1
153,159,Directed,5125,,,2,36,,1995-1999,2002,0,,
153,1567,Directed,5136,,,2,36,,1987,2002,0,1,1
155,1567,Directed,5146,,,2,36,,1987,2002,0,1,1
159,151,Directed,5147,,,2,36,,1983,2002,0,1,1
159,153,Directed,5148,,,2,36,,1995-1999,2002,0,,
159,162,Directed,5149,,,2,36,,2000,2002,1,,
159,163,Directed,5150,,,2,36,,1991,2002,0,,1
159,183,Directed,5151,,,2,36,,1990,2002,0,,1
159,193,Directed,5152,,,2,36,,2000,2001,0,,
159,368,Directed,5153,,,2,36,,1991,2001,0,,1
159,1502,Directed,5154,,,2,36,,2000,2002,0,,
159,1549,Directed,5155,,,2,36,,1991,2002,0,,1
159,1564,Directed,5156,,,2,36,,1990,2002,0,,1
159,1567,Directed,5157,,,2,36,,2000,2002,0,,
162,159,Directed,5161,,,2,36,,2000,2002,0,,
162,587,Directed,5166,,,2,36,,2000,2002,0,,
162,1567,Directed,5170,,,2,36,,2000,2002,0,,
163,159,Directed,5174,,,2,36,,1991,2002,0,,1
163,1567,Directed,5180,,,2,36,,2000,2002,0,,
183,159,Directed,5184,,,2,36,,1990,2002,0,,1
183,1567,Directed,5190,,,2,36,,2000,,0,,
193,159,Directed,5198,,,2,36,,2000,2001,0,,
193,1567,Directed,5201,,,2,36,,1987,2001,0,1,1
368,159,Directed,5205,,,2,36,,1991,2001,0,,1
368,1549,Directed,5211,,,2,36,,1991,2001,0,,1
368,1564,Directed,5212,,,2,36,,1991,2001,0,,1
587,162,Directed,5213,,,2,36,,2000,2002,0,,
1502,159,Directed,5219,,,2,36,,2000,2002,0,,
1502,1567,Directed,5222,,,2,36,,Birth,2002,3,3,3
1549,159,Directed,5224,,,2,36,,1991,2002,0,,1
1549,368,Directed,5228,,,2,36,,1991,2001,0,,1
1549,1567,Directed,5230,,,2,36,,2000,2002,0,,
1564,159,Directed,5232,,,2,36,,1990,2002,0,,1
1564,368,Directed,5236,,,2,36,,1991,2001,0,,1
1564,1567,Directed,5238,,,2,36,,2000,2002,0,,
1567,151,Directed,5239,,,2,36,,1987,,0,1,1
1567,153,Directed,5240,,,2,36,,1987,2002,0,1,1
